path	primary_subsystem	change_scope	conflict_risk	niffler_status	niffler_provenance	niffler_feature_clusters	niffler_report_section	aether_status	aether_provenance	aether_feature_clusters	aether_report_section	final_equal	niffler_to_aether_status	coverage_state
crates/aether-data/adapters/sqlite/src/users.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/adapters/sqlite/src/video_tasks.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	data_sql_storage:1,integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/adapters/sqlite/src/wallet.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/adapters/sqlite/src/wallet/tests.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/backfills/mysql/README.md	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/backfills/postgres/20260422110000_backfill_stats_aggregate_read_path_support.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/backfills/postgres/20260422120000_backfill_api_key_usage_stats.sql	usage_observability	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#5-用量统计与可观测性	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	D	mapped
crates/aether-data/backfills/postgres/20260504120000_rebuild_cost_savings_input_price.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/backfills/postgres/20260505120000_rebuild_global_model_usage_count.sql	usage_observability	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#5-用量统计与可观测性	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	D	mapped
crates/aether-data/backfills/sqlite/README.md	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/build.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/contracts/Cargo.toml	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/database.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/error.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,runtime_performance:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/lib.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/migration.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/announcements.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/audit.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/auth.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:3,openai_codex_responses:1,runtime_performance:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/auth_modules.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/background_tasks/mod.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/background_tasks/types.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/billing/mod.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/contracts/src/repository/billing/types.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/contracts/src/repository/candidate_selection/mod.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	A	mapped	integration_merge:4,routing_scheduler:1,workspace_architecture:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	A	mapped
crates/aether-data/contracts/src/repository/candidate_selection/types.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	A	mapped	integration_merge:5,openai_codex_responses:1,routing_scheduler:1,workspace_architecture:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	A	mapped
crates/aether-data/contracts/src/repository/candidates/mod.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/candidates/types.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,runtime_performance:1,stream_failover_timing:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/gemini_file_mappings.rs	provider_protocol	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#4-p1协议和-provider	no	A	mapped
crates/aether-data/contracts/src/repository/global_models/mod.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:4,model_catalog_pricing:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/global_models/snapshot.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/global_models/types.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:4,model_catalog_pricing:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/management_tokens.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/mod.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/oauth_providers.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/pool_scores/helpers.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:4,routing_scheduler:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/pool_scores/mod.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,runtime_performance:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/pool_scores/types.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,runtime_performance:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/provider_catalog/mod.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:4,openai_codex_responses:1,provider_oauth_management:1,provider_request_runtime:1,runtime_performance:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/provider_catalog/snapshot.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/provider_catalog/types.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:5,openai_codex_responses:1,provider_oauth_management:1,provider_request_runtime:1,runtime_performance:1,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/proxy_nodes.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/quota/mod.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/quota/types.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/routing_profiles/mod.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	A	mapped
crates/aether-data/contracts/src/repository/routing_profiles/types.rs	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	A	mapped	integration_merge:2,runtime_performance:1,workspace_architecture:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	A	mapped
crates/aether-data/contracts/src/repository/settlement/mod.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/contracts/src/repository/settlement/types.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/contracts/src/repository/usage/mod.rs	usage_observability	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#5-用量统计与可观测性	A	mapped	integration_merge:4,openai_codex_responses:1,usage_observability:1,workspace_architecture:1	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	A	mapped
crates/aether-data/contracts/src/repository/usage/policy.rs	usage_observability	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#5-用量统计与可观测性	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	A	mapped
crates/aether-data/contracts/src/repository/usage/types.rs	usage_observability	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#5-用量统计与可观测性	A	mapped	integration_merge:6,model_catalog_pricing:1,openai_codex_responses:1,runtime_performance:1,usage_observability:1,workspace_architecture:1	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	A	mapped
crates/aether-data/contracts/src/repository/users.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/video_tasks/mod.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/video_tasks/types.rs	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	A	mapped
crates/aether-data/contracts/src/repository/wallet/mod.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/contracts/src/repository/wallet/snapshot.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/contracts/src/repository/wallet/types.rs	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	A	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	A	mapped
crates/aether-data/migrations/mysql/20260403000000_baseline.sql	data_storage	both_changed_diverged	critical	M	mapped	provider_pool_management:1	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:3,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260507120000_add_management_token_permissions.sql	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
crates/aether-data/migrations/mysql/20260508000000_add_proxy_node_metrics.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260509000000_add_background_tasks.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260509120000_add_user_groups.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260510120000_normalize_empty_user_policy_modes.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260511120000_exclude_admins_from_default_user_group.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260511130000_add_pool_member_scores.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260512000000_add_feature_settings.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260512090000_add_payment_gateway_plans.sql	billing_wallet	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	D	mapped
crates/aether-data/migrations/mysql/20260512110000_add_billing_plan_purchase_limit_scope.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260516000000_add_routing_profiles.sql	routing_scheduler	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#2-niffler-core	D	mapped	integration_merge:2,workspace_architecture:1	04-aether-upstream-updates.md#1-p0运行稳定性和性能	no	D	mapped
crates/aether-data/migrations/mysql/20260518000000_add_usage_counter_deltas.sql	usage_observability	aether_only	low		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#5-用量统计与可观测性	D	mapped	integration_merge:3,workspace_architecture:1	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	D	mapped
crates/aether-data/migrations/mysql/20260519000000_add_referrals_privacy_required_announcements.sql	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	D	mapped	integration_merge:3,workspace_architecture:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
crates/aether-data/migrations/mysql/20260519120000_add_oauth_provider_icon_url.sql	data_storage	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#1-商业化计费与钱包	D	mapped	integration_merge:3,workspace_architecture:1	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260519130000_add_provider_api_key_default_pool_sort_index.sql	auth_security	aether_only	high		not_changed_on_branch	base_only_or_merge_only	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录	D	mapped	integration_merge:3,workspace_architecture:1	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
crates/aether-data/migrations/mysql/20260527120000_add_user_group_concurrent_limit.sql	data_storage	niffler_only	high	A	mapped	data_schema_storage:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260528120000_add_entitlement_usage_windows.sql	usage_observability	niffler_only	medium	A	mapped	billing_plans_wallet_payments:1	03-niffler-customizations.md#5-用量统计与可观测性		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	D	mapped
crates/aether-data/migrations/mysql/20260530120000_add_api_key_group_pricing.sql	billing_wallet	niffler_only	high	A	mapped	billing_plans_wallet_payments:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	D	mapped
crates/aether-data/migrations/mysql/20260531120000_require_api_key_group.sql	auth_security	niffler_only	high	A	mapped	billing_plans_wallet_payments:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
crates/aether-data/migrations/mysql/20260601120000_add_entitlement_usage_request_index.sql	usage_observability	niffler_only	medium	A	mapped	usage_accounting_observability:1	03-niffler-customizations.md#5-用量统计与可观测性		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	D	mapped
crates/aether-data/migrations/mysql/20260606120000_add_niffler_core_refactor_shadow_tables.sql	data_storage	niffler_only	high	A	mapped	niffler_core_migration:2	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260607120000_add_niffler_core_refactor_shadow_extensions.sql	data_storage	niffler_only	high	A	mapped	niffler_core_migration:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260608120000_add_niffler_api_key_product_plan_bindings.sql	auth_security	niffler_only	high	A	mapped	niffler_core_migration:1	03-niffler-customizations.md#3-provideroauth客户端兼容和模型目录		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#5-p1鉴权安全和隐私	no	D	mapped
crates/aether-data/migrations/mysql/20260608130000_add_niffler_runtime_rollout_settings.sql	data_storage	niffler_only	high	A	mapped	niffler_core_migration:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260608140000_add_niffler_route_attempts_created_at_index.sql	data_storage	niffler_only	high	A	mapped	niffler_core_migration:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260608150000_add_niffler_billing_reservation_dry_runs.sql	data_storage	niffler_only	high	A	mapped	billing_plans_wallet_payments:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260608160000_add_niffler_settlement_snapshot_dashboard_indexes.sql	billing_wallet	niffler_only	high	A	mapped	niffler_core_migration:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	D	mapped
crates/aether-data/migrations/mysql/20260609120000_add_niffler_stability_observations.sql	data_storage	niffler_only	high	A	mapped	niffler_core_migration:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260620090000_add_content_moderation_evidence.sql	data_storage	niffler_only	high	A	mapped	content_moderation:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
crates/aether-data/migrations/mysql/20260622100000_add_payment_gateway_webhook_secret.sql	billing_wallet	niffler_only	high	A	mapped	billing_plans_wallet_payments:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#6-p1价格计费相关能力	no	D	mapped
crates/aether-data/migrations/mysql/20260723120000_add_provider_key_window_usage_resets.sql	usage_observability	niffler_only	medium	A	mapped	integration_merge:1,usage_accounting_observability:1	03-niffler-customizations.md#5-用量统计与可观测性		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	D	mapped
crates/aether-data/migrations/mysql/20260801190000_add_provider_usage_contributions.sql	usage_observability	niffler_only	medium	A	mapped	billing_plans_wallet_payments:1,integration_merge:2	03-niffler-customizations.md#5-用量统计与可观测性		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#2-p0流式故障切换和耗时口径	no	D	mapped
crates/aether-data/migrations/mysql/20260804120000_add_user_group_managed_instructions.sql	data_storage	niffler_only	high	A	mapped	integration_merge:1,managed_prompts_groups:1	03-niffler-customizations.md#1-商业化计费与钱包		not_changed_on_branch	base_only_or_merge_only	04-aether-upstream-updates.md#3-p0分层架构与数据层	no	D	mapped
